Time [ms];SetVal [ns];BusTime [ns];ActVal [ns];CtlAdj;CtlErr [ns];CtlErrFilt; Drift [ppm]; CtlErr [1/10 pmil]; CtlOutSum; CtlOutTot [pmil];DC StartTime;DCM ErrorCode;DCM InSync;DC InSync;SystemTimeDiff [ns];RefClock FixedAddr
6401; 666000; 3324157315; 418; 2000000; -418; 1576;  808; 19599; -1893; 100; 0; 0; 0; 1; 0; 1001
6402; 666000; 3325132515; 975618; 2000000; 24382; 1576;  813; 19841; -2003; 100; 0; 0; 0; 1; 0; 1001
6403; 666000; 3326154515; 997618; 2000000; 2382; 1676;  819; 20136; -2102; 100; 0; 0; 0; 1; 0; 1001
6404; 666000; 3327155354; 998457; 2000000; 1543; 1659;  823; 20332; -2191; 100; 0; 0; 0; 1; 0; 1001
6405; 666000; 3328154555; 997658; 2000000; 2342; 1744;  768; 17707; -2271; 100; 0; 0; 0; 1; 0; 1001
6406; 666000; 3329162954; 6057; 2000000; -6057; 1744;  719; 15521; -2343; 100; 0; 0; 0; 1; 0; 1001
6407; 666000; 3330151235; 994338; 2000000; 5662; 2233;  683; 14015; -2408; 100; 0; 0; 0; 1; 0; 1001
6408; 666000; 3331153074; 996177; 2000000; 3823; 2431;  604; 10969; -2467; 100; 0; 0; 0; 1; 0; 1001
6409; 666000; 3332185395; 28498; 2000000; -28498; 2431;  534; 8578; -2520; 100; 0; 0; 0; 1; 0; 1001
6410; 666000; 3333154315; 997418; 2000000; 2582; 2449;  475; 6792; -2568; 100; 0; 0; 0; 1; 0; 1001
6411; 666000; 3334214396; 57499; 2000000; -57499; 2449;  426; 5467; -2611; 100; 0; 0; 0; 1; 0; 1001
6412; 666000; 3335212796; 55899; 2000000; -55899; 2449;  384; 4446; -2649; 100; 0; 0; 0; 1; 0; 1001
6413; 666000; 3336148836; 991939; 2000000; 8061; 3150;  354; 3795; -2684; 100; 0; 0; 0; 1; 0; 1001
6414; 666000; 3337129957; 973060; 2000000; 26940; 3150;  328; 3263; -2715; 100; 0; 0; 0; 1; 0; 1001
6415; 666000; 3338167557; 10660; 2000000; -10660; 3150;  305; 2826; -2743; 100; 0; 0; 0; 1; 0; 1001
6416; 666000; 3339168798; 11901; 2000000; -11901; 1268;  261; 2041; -2768; 100; 0; 0; 0; 1; 0; 1001
6417; 666000; 3340157998; 1101; 2000000; -1101; 971;  212; 1340; -2791; 100; 0; 0; 0; 1; 0; 1001
6418; 666000; 3341128239; 971342; 2000000; 28658; 971;  167; 828; -2811; 82; 0; 0; 0; 1; 0; 1001
6419; 666000; 3342157000; 103; 2000000; -103; 836;  126; 464; -2829; 46; 0; 0; 0; 1; 0; 1001
6420; 666000; 3343162920; 6023; 2000000; -6023; 836;  90; 231; -2846; 23; 0; 0; 0; 1; 0; 1001
6421; 666000; 3344144121; 987224; 2000000; 12776; 836;  59; 92; -2861; 9; 0; 0; 0; 1; 0; 1001
6422; 666000; 3345163842; 6945; 500000; -6945; -136;  19; -20; -2274; -2; 0; 0; 0; 1; 0; 1001
6423; 666000; 3346164643; 7746; 500000; -7746; -136;  -24; -42; -1746; -4; 0; 0; 0; 1; 0; 1001
6424; 666000; 3347163124; 6227; 500000; -6227; -136;  -62; -135; -1271; -13; 0; 0; 0; 1; 0; 1001
6425; 666000; 3348131085; 974188; 500000; 25812; 3107;  -54; -38; -843; -3; 0; 0; 0; 1; 0; 1001
6426; 666000; 3349131006; 974109; 2000000; 25891; 3107;  -24; 36; -1058; 3; 0; 0; 0; 1; 0; 1001
6427; 666000; 3350157486; 589; 2000000; -589; 2645;  0; 42; -1252; 4; 0; 0; 0; 1; 0; 1001
6428; 666000; 3351214567; 57670; 2000000; -57670; 2645;  20; 52; -1426; 5; 0; 0; 0; 1; 0; 1001
6429; 666000; 3352212088; 55191; 2000000; -55191; 2645;  40; 86; -1583; 8; 0; 0; 0; 1; 0; 1001
6430; 666000; 3353132649; 975752; 2000000; 24248; 5345;  91; 339; -1724; 33; 0; 0; 0; 1; 0; 1001
6431; 666000; 3354168450; 11553; 2000000; -11553; 5345;  136; 644; -1851; 64; 0; 0; 0; 1; 0; 1001
6432; 666000; 3355167651; 10754; 2000000; -10754; 5345;  187; 1137; -1965; 100; 0; 0; 0; 1; 0; 1001
6433; 666000; 3356168212; 11315; 2000000; -11315; 3262;  206; 1318; -2068; 100; 0; 0; 0; 1; 0; 1001
6434; 666000; 3357129373; 972476; 2000000; 27524; 3262;  223; 1536; -2161; 100; 0; 0; 0; 1; 0; 1001
6435; 666000; 3358158895; 1998; 2000000; -1998; 3262;  197; 1207; -2244; 100; 0; 0; 0; 1; 0; 1001
6436; 666000; 3359158496; 1599; 2000000; -1599; 2654;  167; 867; -2319; 86; 0; 0; 0; 1; 0; 1001
6437; 666000; 3360157097; 200; 2000000; -200; 2297;  141; 619; -2387; 61; 0; 0; 0; 1; 0; 1001
6438; 666000; 3361126938; 970041; 2000000; 29959; 2297;  119; 446; -2448; 44; 0; 0; 0; 1; 0; 1001
6439; 666000; 3362157419; 522; 2000000; -522; 1944;  95; 285; -2503; 28; 0; 0; 0; 1; 0; 1001
6440; 666000; 3363156181; 999284; 2000000; 716; 1790;  39; 56; -2552; 5; 0; 0; 0; 1; 0; 1001
6441; 666000; 3364159143; 2246; 2000000; -2246; 1285;  -16; -7; -1996; 0; 0; 0; 0; 1; 0; 1001
6442; 666000; 3365127064; 970167; 500000; 29833; 1285;  -65; -121; -1496; -12; 0; 0; 0; 1; 0; 1001
6443; 666000; 3366157506; 609; 500000; -609; 1048;  -84; -205; -1046; -20; 0; 0; 0; 1; 0; 1001
6444; 666000; 3367158467; 1570; 500000; -1570; 720;  -105; -326; -641; -32; 0; 0; 0; 1; 0; 1001
6445; 666000; 3368157349; 452; 500000; -452; 573;  -126; -471; -276; -47; 0; 0; 0; 1; 0; 1001
6446; 666000; 3369158110; 1213; 500000; -1213; 349;  -139; -575; 52; -57; 0; 0; 0; 1; 0; 1001
6447; 666000; 3370179152; 22255; 500000; -22255; 349;  -146; -631; 346; -63; 0; 0; 0; 1; 0; 1001
6448; 666000; 3371149313; 992416; 500000; 7584; 349;  -152; -682; 611; -68; 0; 0; 0; 1; 0; 1001
6449; 666000; 3372148874; 991977; 500000; 8023; 1308;  -141; -564; 849; -56; 0; 0; 0; 1; 0; 1001
6450; 666000; 3373148476; 991579; 500000; 8421; 1308;  -129; -464; 1064; -46; 0; 0; 0; 1; 0; 1001
6451; 666000; 3374212998; 56101; 500000; -56101; 1308;  -112; -339; 1257; -33; 0; 0; 0; 1; 0; 1001
6452; 666000; 3375213239; 56342; 500000; -56342; -5898;  -188; -1165; 1431; -100; 0; 0; 0; 1; 0; 1001
6453; 666000; 3376211720; 54823; 500000; -54823; -5898;  -251; -1993; 1587; -100; 0; 0; 0; 1; 0; 1001
6454; 666000; 3377154641; 997744; 500000; 2256; -5898;  -302; -2838; 1728; -100; 0; 0; 0; 1; 0; 1001
6455; 666000; 3378215602; 58705; 500000; -58705; -12498;  -428; -5728; 1855; -100; 0; 0; 0; 1; 0; 1001
6456; 666000; 3379143044; 986147; 500000; 13853; -12498;  -535; -8818; 1969; -100; 0; 0; 0; 1; 0; 1001
6457; 666000; 3380213885; 56988; 500000; -56988; -12498;  -629; -12099; 2072; -100; 0; 0; 0; 1; 0; 1001
6458; 666000; 3381154685; 997788; 500000; 2212; -10659;  -687; -14351; 2164; -100; 0; 0; 0; 1; 0; 1001
6459; 666000; 3382213646; 56749; 500000; -56749; -10659;  -751; -17111; 2247; -100; 0; 0; 0; 1; 0; 1001
6460; 666000; 3383215048; 58151; 500000; -58151; -10659;  -807; -19728; 2322; -100; 0; 0; 0; 1; 0; 1001
6461; 666000; 3384213849; 56952; 500000; -56952; -16445;  -928; -26141; 2389; -100; 0; 0; 0; 1; 0; 1001
6462; 666000; 3385131929; 975032; 500000; 24968; -16445;  -943; -26982; 2450; -100; 0; 0; 0; 1; 0; 1001
6463; 666000; 3386168850; 11953; 500000; -11953; -15883;  -950; -27368; 2505; -100; 0; 0; 0; 1; 0; 1001
6464; 666000; 3387169571; 12674; 500000; -12674; -15481;  -951; -27416; 2554; -100; 0; 0; 0; 1; 0; 1001
6465; 666000; 3388158532; 1635; 500000; -1635; -15481;  -869; -22938; 2598; -100; 0; 0; 0; 1; 0; 1001
6466; 666000; 3389128332; 971435; 500000; 28565; -15481;  -798; -19387; 2638; -100; 0; 0; 0; 1; 0; 1001
6467; 666000; 3390157693; 796; 500000; -796; -13645;  -712; -15454; 2674; -100; 0; 0; 0; 1; 0; 1001
6468; 666000; 3391157453; 556; 500000; -556; -13645;  -661; -13353; 2706; -100; 0; 0; 0; 1; 0; 1001
6469; 666000; 3392157494; 597; 500000; -597; -13645;  -615; -11592; 2735; -100; 0; 0; 0; 1; 0; 1001
6470; 666000; 3393158134; 1237; 500000; -1237; -12094;  -556; -9488; 2761; -100; 0; 0; 0; 1; 0; 1001
6471; 666000; 3394157174; 277; 500000; -277; -12094;  -432; -5812; 2784; -100; 0; 0; 0; 1; 0; 1001
6472; 666000; 3395157135; 238; 500000; -238; -12094;  -324; -3363; 2805; -100; 0; 0; 0; 1; 0; 1001
6473; 666000; 3396156895; 999998; 500000; 2; -10582;  -217; -1596; 2824; -100; 0; 0; 0; 1; 0; 1001
6474; 666000; 3397126815; 969918; 500000; 30082; -10582;  -128; -674; 2841; -67; 0; 0; 0; 1; 0; 1001
6475; 666000; 3398130615; 973718; 500000; 26282; -10582;  -51; -261; 2856; -26; 0; 0; 0; 1; 0; 1001
6476; 666000; 3399130935; 974038; 2000000; 25962; -6014;  73; 68; 2270; 6; 0; 0; 0; 1; 0; 1001
6477; 666000; 3400152216; 995319; 2000000; 4681; -6014;  159; 660; 1743; 66; 0; 0; 0; 1; 0; 1001
6478; 666000; 3401131936; 975039; 2000000; 24961; -6014;  234; 1539; 1268; 100; 0; 0; 0; 1; 0; 1001
6479; 666000; 3402163376; 6479; 2000000; -6479; -6072;  300; 2591; 841; 100; 0; 0; 0; 1; 0; 1001
6480; 666000; 3403183376; 26479; 2000000; -26479; -6072;  337; 3294; 456; 100; 0; 0; 0; 1; 0; 1001
6481; 666000; 3404182296; 25399; 2000000; -25399; -6072;  370; 3990; 110; 100; 0; 0; 0; 1; 0; 1001
6482; 666000; 3405174056; 17159; 2000000; -17159; -7457;  382; 4229; -201; 100; 0; 0; 0; 1; 0; 1001
6483; 666000; 3406153256; 996359; 2000000; 3641; -7457;  373; 4022; -480; 100; 0; 0; 0; 1; 0; 1001
6484; 666000; 3407154657; 997760; 2000000; 2240; -7457;  365; 3842; -732; 100; 0; 0; 0; 1; 0; 1001
6485; 666000; 3408180737; 23840; 2000000; -23840; -9504;  333; 3129; -958; 100; 0; 0; 0; 1; 0; 1001
6486; 666000; 3409146018; 989121; 2000000; 10879; -9504;  248; 1645; -1162; 100; 0; 0; 0; 1; 0; 1001
6487; 666000; 3410215818; 58921; 2000000; -58921; -9504;  173; 696; -1345; 69; 0; 0; 0; 1; 0; 1001
6488; 666000; 3411213979; 57082; 500000; -57082; -15451;  33; -289; -910; -28; 0; 0; 0; 1; 0; 1001
6489; 666000; 3412174859; 17962; 500000; -17962; -15764;  -91; -572; -519; -57; 0; 0; 0; 1; 0; 1001
6490; 666000; 3413128900; 972003; 500000; 27997; -15764;  -201; -1532; -167; -100; 0; 0; 0; 1; 0; 1001
6491; 666000; 3414179141; 22244; 500000; -22244; -15764;  -297; -2963; 150; -100; 0; 0; 0; 1; 0; 1001
6492; 666000; 3415158581; 1684; 500000; -1684; -14004;  -341; -3767; 435; -100; 0; 0; 0; 1; 0; 1001
6493; 666000; 3416163822; 6925; 500000; -6925; -14004;  -380; -4607; 691; -100; 0; 0; 0; 1; 0; 1001
6494; 666000; 3417133743; 976846; 500000; 23154; -14004;  -415; -5439; 921; -100; 0; 0; 0; 1; 0; 1001
6495; 666000; 3418172383; 15486; 500000; -15486; -14189;  -421; -5591; 1128; -100; 0; 0; 0; 1; 0; 1001
6496; 666000; 3419172584; 15687; 500000; -15687; -14376;  -429; -5797; 1315; -100; 0; 0; 0; 1; 0; 1001
6497; 666000; 3420181144; 24247; 500000; -24247; -14376;  -436; -5977; 1483; -100; 0; 0; 0; 1; 0; 1001
6498; 666000; 3421147704; 990807; 500000; 9193; -14376;  -368; -4335; 1634; -100; 0; 0; 0; 1; 0; 1001
6499; 666000; 3422182624; 25727; 500000; -25727; -15794;  -323; -3429; 1770; -100; 0; 0; 0; 1; 0; 1001
6500; 666000; 3423215824; 58927; 500000; -58927; -15794;  -283; -2700; 1893; -100; 0; 0; 0; 1; 0; 1001
6501; 666000; 3424217264; 60367; 500000; -60367; -15794;  -248; -2142; 2003; -100; 0; 0; 0; 1; 0; 1001
6502; 666000; 3425151785; 994888; 500000; 5112; -13180;  -206; -1516; 2102; -100; 0; 0; 0; 1; 0; 1001
6503; 666000; 3426214345; 57448; 500000; -57448; -13180;  -170; -1109; 2191; -100; 0; 0; 0; 1; 0; 1001
6504; 666000; 3427214105; 57208; 500000; -57208; -13180;  -138; -813; 2271; -81; 0; 0; 0; 1; 0; 1001
6505; 666000; 3428216625; 59728; 500000; -59728; -18998;  -181; -1340; 2343; -100; 0; 0; 0; 1; 0; 1001
6506; 666000; 3429136864; 979967; 500000; 20033; -18998;  -216; -1756; 2408; -100; 0; 0; 0; 1; 0; 1001
6507; 666000; 3430214865; 57968; 500000; -57968; -18998;  -247; -2186; 2467; -100; 0; 0; 0; 1; 0; 1001
6508; 666000; 3431216745; 59848; 500000; -59848; -24104;  -337; -3864; 2520; -100; 0; 0; 0; 1; 0; 1001
6509; 666000; 3432213064; 56167; 500000; -56167; -24104;  -399; -5232; 2568; -100; 0; 0; 0; 1; 0; 1001
6510; 666000; 3433141225; 984328; 500000; 15672; -24104;  -453; -6612; 2611; -100; 0; 0; 0; 1; 0; 1001
6511; 666000; 3434169664; 12767; 500000; -12767; -22686;  -482; -7397; 2649; -100; 0; 0; 0; 1; 0; 1001
6512; 666000; 3435169264; 12367; 500000; -12367; -22686;  -541; -9207; 2684; -100; 0; 0; 0; 1; 0; 1001
6513; 666000; 3436169384; 12487; 500000; -12487; -22686;  -592; -10940; 2715; -100; 0; 0; 0; 1; 0; 1001
6514; 666000; 3437130022; 973125; 500000; 26875; -16490;  -559; -9677; 2743; -100; 0; 0; 0; 1; 0; 1001
6515; 666000; 3438169303; 12406; 500000; -12406; -15979;  -451; -6394; 2768; -100; 0; 0; 0; 1; 0; 1001
6516; 666000; 3439159822; 2925; 500000; -2925; -15979;  -357; -4115; 2791; -100; 0; 0; 0; 1; 0; 1001
6517; 666000; 3440163982; 7085; 500000; -7085; -15979;  -275; -2560; 2811; -100; 0; 0; 0; 1; 0; 1001
6518; 666000; 3441132141; 975244; 500000; 24756; -10887;  -75; -358; 2829; -35; 0; 0; 0; 1; 0; 1001
6519; 666000; 3442180020; 23123; 2000000; -23123; -10887;  99; 104; 2246; 10; 0; 0; 0; 1; 0; 1001
6520; 666000; 3443179780; 22883; 2000000; -22883; -10887;  251; 1694; 1721; 100; 0; 0; 0; 1; 0; 1001
6521; 666000; 3444180258; 23361; 2000000; -23361; -12446;  348; 3401; 1248; 100; 0; 0; 0; 1; 0; 1001
6522; 666000; 3445147978; 991081; 2000000; 8919; -12446;  432; 5362; 823; 100; 0; 0; 0; 1; 0; 1001
6523; 666000; 3446148777; 991880; 2000000; 8120; -12446;  506; 7440; 440; 100; 0; 0; 0; 1; 0; 1001
6524; 666000; 3447199816; 42919; 2000000; -42919; -16255;  446; 5646; 96; 100; 0; 0; 0; 1; 0; 1001
6525; 666000; 3448214416; 57519; 2000000; -57519; -16255;  387; 4168; -214; 100; 0; 0; 0; 1; 0; 1001
6526; 666000; 3449151855; 994958; 2000000; 5042; -16255;  335; 3039; -492; 100; 0; 0; 0; 1; 0; 1001
6527; 666000; 3450216415; 59518; 2000000; -59518; -21662;  222; 1040; -742; 100; 0; 0; 0; 1; 0; 1001
6528; 666000; 3451215574; 58677; 500000; -58677; -21662;  59; -336; -367; -33; 0; 0; 0; 1; 0; 1001
6529; 666000; 3452210294; 53397; 500000; -53397; -21662;  -82; -638; -30; -63; 0; 0; 0; 1; 0; 1001
6530; 666000; 3453138454; 981557; 500000; 18443; -16648;  -144; -955; 273; -95; 0; 0; 0; 1; 0; 1001
6531; 666000; 3454211613; 54716; 500000; -54716; -16648;  -178; -1280; 545; -100; 0; 0; 0; 1; 0; 1001
6532; 666000; 3455211374; 54477; 500000; -54477; -16648;  -208; -1625; 790; -100; 0; 0; 0; 1; 0; 1001
6533; 666000; 3456173692; 16795; 500000; -16795; -16666;  -235; -1982; 1011; -100; 0; 0; 0; 1; 0; 1001
6534; 666000; 3457130213; 973316; 500000; 26684; -16666;  -211; -1658; 1209; -100; 0; 0; 0; 1; 0; 1001
6535; 666000; 3458169652; 12755; 500000; -12755; -16177;  -183; -1316; 1388; -100; 0; 0; 0; 1; 0; 1001
6536; 666000; 3459172531; 15634; 500000; -15634; -16109;  -158; -1057; 1549; -100; 0; 0; 0; 1; 0; 1001
6537; 666000; 3460158891; 1994; 500000; -1994; -16109;  -69; -449; 1694; -44; 0; 0; 0; 1; 0; 1001
6538; 666000; 3461127930; 971033; 500000; 28967; -16109;  8; -303; 1824; -30; 0; 0; 0; 1; 0; 1001
6539; 666000; 3462158490; 1593; 2000000; -1593; -14294;  99; 26; 1341; 2; 0; 0; 0; 1; 0; 1001
6540; 666000; 3463157569; 672; 2000000; -672; -14294;  116; 131; 906; 13; 0; 0; 0; 1; 0; 1001
6541; 666000; 3464157488; 591; 2000000; -591; -14294;  131; 238; 515; 23; 0; 0; 0; 1; 0; 1001
6542; 666000; 3465157807; 910; 2000000; -910; -12621;  165; 569; 163; 56; 0; 0; 0; 1; 0; 1001
6543; 666000; 3466158406; 1509; 2000000; -1509; -12621;  195; 889; -154; 88; 0; 0; 0; 1; 0; 1001
6544; 666000; 3467158486; 1589; 2000000; -1589; -12621;  221; 1211; -438; 100; 0; 0; 0; 1; 0; 1001
6545; 666000; 3468124806; 967909; 2000000; 32091; -7032;  307; 2682; -694; 100; 0; 0; 0; 1; 0; 1001
6546; 666000; 3469126125; 969228; 2000000; 30772; -7032;  382; 4230; -924; 100; 0; 0; 0; 1; 0; 1001
6547; 666000; 3470130924; 974027; 2000000; 25973; -7032;  448; 5871; -1131; 100; 0; 0; 0; 1; 0; 1001
6548; 666000; 3471130764; 973867; 2000000; 26133; -2886;  557; 9238; -1317; 100; 0; 0; 0; 1; 0; 1001
6549; 666000; 3472155763; 998866; 2000000; 1134; -2383;  636; 12074; -1485; 100; 0; 0; 0; 1; 0; 1001
6550; 666000; 3473132163; 975266; 2000000; 24734; -2383;  706; 14890; -1636; 100; 0; 0; 0; 1; 0; 1001
6551; 666000; 3474162403; 5506; 2000000; -5506; -2773;  761; 17301; -1772; 100; 0; 0; 0; 1; 0; 1001
6552; 666000; 3475181003; 24106; 2000000; -24106; -2773;  789; 18602; -1894; 100; 0; 0; 0; 1; 0; 1001
6553; 666000; 3476182282; 25385; 2000000; -25385; -2773;  813; 19754; -2004; 100; 0; 0; 0; 1; 0; 1001
6554; 666000; 3477151963; 995066; 2000000; 4934; -1809;  847; 21466; -2103; 100; 0; 0; 0; 1; 0; 1001
6555; 666000; 3478150882; 993985; 2000000; 6015; -1809;  806; 19431; -2192; 100; 0; 0; 0; 1; 0; 1001
6556; 666000; 3479151682; 994785; 2000000; 5215; -1809;  771; 17775; -2272; 100; 0; 0; 0; 1; 0; 1001
6557; 666000; 3480200482; 43585; 2000000; -43585; -7031;  674; 13464; -2344; 100; 0; 0; 0; 1; 0; 1001
6558; 666000; 3481148762; 991865; 2000000; 8135; -7031;  538; 8519; -2409; 100; 0; 0; 0; 1; 0; 1001
6559; 666000; 3482211002; 54105; 2000000; -54105; -7031;  413; 4952; -2468; 100; 0; 0; 0; 1; 0; 1001
6560; 666000; 3483216042; 59145; 2000000; -59145; -13545;  221; 1169; -2521; 100; 0; 0; 0; 1; 0; 1001
6561; 666000; 3484170403; 13506; 500000; -13506; -13540;  59; -191; -1968; -19; 0; 0; 0; 1; 0; 1001
6562; 666000; 3485128643; 971746; 500000; 28254; -13540;  -82; -492; -1471; -49; 0; 0; 0; 1; 0; 1001
6563; 666000; 3486168164; 11267; 500000; -11267; -13255;  -203; -1516; -1023; -100; 0; 0; 0; 1; 0; 1001
6564; 666000; 3487138603; 981706; 500000; 18294; -13255;  -320; -3347; -620; -100; 0; 0; 0; 1; 0; 1001
6565; 666000; 3488136684; 979787; 500000; 20213; -13255;  -423; -5639; -258; -100; 0; 0; 0; 1; 0; 1001
6566; 666000; 3489157724; 827; 500000; -827; -11701;  -494; -7557; 68; -100; 0; 0; 0; 1; 0; 1001
6567; 666000; 3490155925; 999028; 500000; 972; -11701;  -490; -7436; 361; -100; 0; 0; 0; 1; 0; 1001
6568; 666000; 3491164084; 7187; 500000; -7187; -11136;  -480; -7131; 624; -100; 0; 0; 0; 1; 0; 1001
6569; 666000; 3492165525; 8628; 500000; -8628; -10822;  -468; -6780; 861; -100; 0; 0; 0; 1; 0; 1001
6570; 666000; 3493163485; 6588; 500000; -6588; -10292;  -368; -4259; 1074; -100; 0; 0; 0; 1; 0; 1001
6571; 666000; 3494163564; 6667; 500000; -6667; -9838;  -276; -2471; 1266; -100; 0; 0; 0; 1; 0; 1001
6572; 666000; 3495163324; 6427; 500000; -6427; -9411;  -190; -1258; 1439; -100; 0; 0; 0; 1; 0; 1001
6573; 666000; 3496130964; 974067; 500000; 25933; -9411;  -118; -591; 1595; -59; 0; 0; 0; 1; 0; 1001
