Time [ms];SetVal [ns];BusTime [ns];ActVal [ns];CtlAdj;CtlErr [ns];CtlErrFilt; Drift [ppm]; CtlErr [1/10 pmil]; CtlOutSum; CtlOutTot [pmil];DC StartTime;DCM ErrorCode;DCM InSync;DC InSync;SystemTimeDiff [ns];RefClock FixedAddr
12528; 666000; 3126277587; 30724; 2000000; -30724; 1034;  425; 5439; -318; 100; 1573912863; 0; 1; 1; 0; 1001
12529; 666000; 3127276774; 29911; 2000000; -29911; -2834;  380; 4272; -586; 100; 1573912863; 0; 1; 1; 0; 1001
12530; 666000; 3128234106; 987243; 2000000; 12757; -2834;  337; 3344; -827; 100; 1573912863; 0; 1; 1; 0; 1001
12531; 666000; 3129281794; 34931; 2000000; -34931; -2834;  299; 2617; -1044; 100; 1573912863; 0; 1; 1; 0; 1001
12532; 666000; 3130276913; 30050; 2000000; -30050; -6236;  223; 1356; -1239; 100; 1573912863; 0; 1; 1; 0; 1001
12533; 666000; 3131276551; 29688; 2000000; -29688; -6236;  103; 181; -1415; 18; 1573912863; 0; 1; 1; 0; 1001
12534; 666000; 3132237014; 990151; 500000; 9849; -6236;  -1; -138; -973; -13; 1573912863; 0; 1; 1; 0; 1001
12535; 666000; 3133242375; 995512; 500000; 4488; -4895;  -76; -280; -575; -28; 1573912863; 0; 1; 1; 0; 1001
12536; 666000; 3134232669; 985806; 500000; 14194; -4895;  -141; -700; -217; -70; 1573912863; 0; 1; 1; 0; 1001
12537; 666000; 3135228401; 981538; 500000; 18462; -4895;  -197; -1264; 105; -100; 1573912863; 0; 1; 1; 0; 1001
12538; 666000; 3136226330; 979467; 500000; 20533; -1716;  -207; -1318; 394; -100; 1573912863; 0; 1; 1; 0; 1001
12539; 666000; 3137221017; 974154; 500000; 25846; -1716;  -167; -867; 654; -86; 1573912863; 0; 1; 1; 0; 1001
12540; 666000; 3138246326; 999463; 500000; 537; -1434;  -128; -513; 888; -51; 1573912863; 0; 1; 1; 0; 1001
12541; 666000; 3139242887; 996024; 500000; 3976; -1434;  -95; -290; 1099; -29; 1573912863; 0; 1; 1; 0; 1001
12542; 666000; 3140209340; 962477; 500000; 37523; -1434;  -23; -33; 1289; -3; 1573912863; 0; 1; 1; 0; 1001
12543; 666000; 3141211932; 965069; 2000000; 34931; 3111;  96; 351; 860; 35; 1573912863; 0; 1; 1; 0; 1001
12544; 666000; 3142208722; 961859; 2000000; 38141; 3111;  201; 1282; 474; 100; 1573912863; 0; 1; 1; 0; 1001
12545; 666000; 3143277833; 30970; 2000000; -30970; 3111;  276; 2352; 126; 100; 1573912863; 0; 1; 1; 0; 1001
12546; 666000; 3144245479; 998616; 2000000; 1384; 2895;  338; 3486; -187; 100; 1573912863; 0; 1; 1; 0; 1001
12547; 666000; 3145286491; 39628; 2000000; -39628; 2895;  393; 4689; -468; 100; 1573912863; 0; 1; 1; 0; 1001
12548; 666000; 3146296921; 50058; 2000000; -50058; 2895;  402; 4901; -721; 100; 1573912863; 0; 1; 1; 0; 1001
12549; 666000; 3147236751; 989888; 2000000; 10112; 3797;  420; 5360; -948; 100; 1573912863; 0; 1; 1; 0; 1001
12550; 666000; 3148228597; 981734; 2000000; 18266; 3797;  433; 5691; -1153; 100; 1573912863; 0; 1; 1; 0; 1001
12551; 666000; 3149281734; 34871; 2000000; -34871; 3797;  444; 5978; -1337; 100; 1573912863; 0; 1; 1; 0; 1001
12552; 666000; 3150282902; 36039; 2000000; -36039; -1182;  392; 4572; -1503; 100; 1573912863; 0; 1; 1; 0; 1001
12553; 666000; 3151283631; 36768; 2000000; -36768; -1182;  289; 2466; -1652; 100; 1573912863; 0; 1; 1; 0; 1001
12554; 666000; 3152225874; 979011; 2000000; 20989; -1182;  199; 1147; -1786; 100; 1573912863; 0; 1; 1; 0; 1001
12555; 666000; 3153231847; 984984; 2000000; 15016; 842;  146; 638; -1907; 63; 1573912863; 0; 1; 1; 0; 1001
12556; 666000; 3154221711; 974848; 2000000; 25152; 842;  102; 309; -2016; 30; 1573912863; 0; 1; 1; 0; 1001
12557; 666000; 3155225131; 978268; 2000000; 21732; 842;  63; 115; -2114; 11; 1573912863; 0; 1; 1; 0; 1001
12558; 666000; 3156242947; 996084; 2000000; 3916; 1226;  34; 38; -2202; 3; 1573912863; 0; 1; 1; 0; 1001
12559; 666000; 3157225383; 978520; 2000000; 21480; 1226;  -1; 2; -1681; 0; 1573912863; 0; 1; 1; 0; 1001
12560; 666000; 3158246402; 999539; 500000; 461; 1130;  -34; -28; -1212; -2; 1573912863; 0; 1; 1; 0; 1001
12561; 666000; 3159211929; 965066; 500000; 34934; 1130;  -63; -108; -790; -10; 1573912863; 0; 1; 1; 0; 1001
12562; 666000; 3160207404; 960541; 500000; 39459; 1130;  -26; -5; -411; 0; 1573912863; 0; 1; 1; 0; 1001
12563; 666000; 3161252817; 5954; 500000; -5954; 244;  -5; 0; -69; 0; 1573912863; 0; 1; 1; 0; 1001
12564; 666000; 3162223626; 976763; 500000; 23237; 244;  12; 8; 0; 0; 1573912863; 0; 1; 1; 0; 1001
12565; 666000; 3163278515; 31652; 500000; -31652; 244;  3; 5; 0; 0; 1573912863; 0; 1; 1; 0; 1001
12566; 666000; 3164245326; 998463; 500000; 1537; 405;  -2; 7; 0; 0; 1573912863; 0; 1; 1; 0; 1001
12567; 666000; 3165278106; 31243; 500000; -31243; 405;  -7; 6; 0; 0; 1573912863; 0; 1; 1; 0; 1001
12568; 666000; 3166275262; 28399; 500000; -28399; 405;  -16; 0; 0; 0; 1573912863; 0; 1; 1; 0; 1001
12569; 666000; 3167223762; 976899; 2000000; 23101; 3242;  10; 67; -300; 6; 1573912863; 0; 1; 1; 0; 1001
12570; 666000; 3168228635; 981772; 2000000; 18228; 3242;  35; 98; -570; 9; 1573912863; 0; 1; 1; 0; 1001
12571; 666000; 3169276564; 29701; 2000000; -29701; 3242;  57; 156; -813; 15; 1573912863; 0; 1; 1; 0; 1001
12572; 666000; 3170275995; 29132; 2000000; -29132; -804;  26; -3; -431; 0; 1573912863; 0; 1; 1; 0; 1001
12573; 666000; 3171279348; 32485; 500000; -32485; -804;  9; -17; -87; -1; 1573912863; 0; 1; 1; 0; 1001
12574; 666000; 3172224850; 977987; 500000; 22013; -804;  -4; -17; 222; -1; 1573912863; 0; 1; 1; 0; 1001
12575; 666000; 3173230284; 983421; 2000000; 16579; 1368;  10; 32; -101; 3; 1573912863; 0; 1; 1; 0; 1001
12576; 666000; 3174226447; 979584; 2000000; 20416; 1368;  20; 38; -390; 3; 1573912863; 0; 1; 1; 0; 1001
12577; 666000; 3175225603; 978740; 2000000; 21260; 1368;  30; 50; -651; 5; 1573912863; 0; 1; 1; 0; 1001
12578; 666000; 3176225675; 978812; 2000000; 21188; 3845;  69; 213; -885; 21; 1573912863; 0; 1; 1; 0; 1001
12579; 666000; 3177239588; 992725; 2000000; 7275; 4273;  73; 236; -1096; 23; 1573912863; 0; 1; 1; 0; 1001
12580; 666000; 3178252425; 5562; 2000000; -5562; 4273;  77; 252; -1286; 25; 1573912863; 0; 1; 1; 0; 1001
12581; 666000; 3179214049; 967186; 2000000; 32814; 4273;  80; 264; -1457; 26; 1573912863; 0; 1; 1; 0; 1001
12582; 666000; 3180207899; 961036; 2000000; 38964; 8609;  188; 1217; -1611; 100; 1573912863; 0; 1; 1; 0; 1001
12583; 666000; 3181255607; 8744; 2000000; -8744; 8609;  282; 2541; -1749; 100; 1573912863; 0; 1; 1; 0; 1001
12584; 666000; 3182249624; 2761; 2000000; -2761; 8609;  364; 4129; -1874; 100; 1573912863; 0; 1; 1; 0; 1001
12585; 666000; 3183277545; 30682; 2000000; -30682; 3697;  348; 3688; -1986; 100; 1573912863; 0; 1; 1; 0; 1001
12586; 666000; 3184251455; 4592; 2000000; -4592; 3697;  333; 3380; -2087; 100; 1573912863; 0; 1; 1; 0; 1001
12587; 666000; 3185282501; 35638; 2000000; -35638; 3697;  321; 3144; -2178; 100; 1573912863; 0; 1; 1; 0; 1001
12588; 666000; 3186276286; 29423; 2000000; -29423; -443;  227; 1515; -2260; 100; 1573912863; 0; 1; 1; 0; 1001
12589; 666000; 3187233651; 986788; 2000000; 13212; -443;  139; 548; -2334; 54; 1573912863; 0; 1; 1; 0; 1001
12590; 666000; 3188230238; 983375; 2000000; 16625; -443;  63; 86; -2400; 8; 1573912863; 0; 1; 1; 0; 1001
12591; 666000; 3189277367; 30504; 500000; -30504; -4200;  -50; -183; -1860; -18; 1573912863; 0; 1; 1; 0; 1001
12592; 666000; 3190277039; 30176; 500000; -30176; -4200;  -204; -1351; -1374; -100; 1573912863; 0; 1; 1; 0; 1001
12593; 666000; 3191244207; 997344; 500000; 2656; -4200;  -338; -3525; -936; -100; 1573912863; 0; 1; 1; 0; 1001
12594; 666000; 3192232168; 985305; 500000; 14695; -1838;  -427; -5515; -542; -100; 1573912863; 0; 1; 1; 0; 1001
12595; 666000; 3193232882; 986019; 500000; 13981; -1838;  -442; -5903; -187; -100; 1573912863; 0; 1; 1; 0; 1001
12596; 666000; 3194226037; 979174; 500000; 20826; -1838;  -456; -6276; 132; -100; 1573912863; 0; 1; 1; 0; 1001
12597; 666000; 3195226066; 979203; 500000; 20797; 991;  -433; -5603; 418; -100; 1573912863; 0; 1; 1; 0; 1001
12598; 666000; 3196243965; 997102; 500000; 2898; 1229;  -358; -3816; 676; -100; 1573912863; 0; 1; 1; 0; 1001
12599; 666000; 3197240071; 993208; 500000; 6792; 1229;  -292; -2526; 908; -100; 1573912863; 0; 1; 1; 0; 1001
12600; 666000; 3198213866; 967003; 500000; 32997; 1229;  -235; -1623; 1117; -100; 1573912863; 0; 1; 1; 0; 1001
12601; 666000; 3199215045; 968182; 500000; 31818; 5052;  -89; -125; 1305; -12; 1573912863; 0; 1; 1; 0; 1001
12602; 666000; 3200248407; 1544; 2000000; -1544; 5052;  36; 152; 874; 15; 1573912863; 0; 1; 1; 0; 1001
12603; 666000; 3201281847; 34984; 2000000; -34984; 5052;  147; 758; 486; 75; 1573912863; 0; 1; 1; 0; 1001
12604; 666000; 3202213052; 966189; 2000000; 33811; 8646;  260; 2205; 137; 100; 1573912863; 0; 1; 1; 0; 1001
12605; 666000; 3203277997; 31134; 2000000; -31134; 8646;  358; 4019; -177; 100; 1573912863; 0; 1; 1; 0; 1001
12606; 666000; 3204232916; 986053; 2000000; 13947; 8646;  445; 6111; -459; 100; 1573912863; 0; 1; 1; 0; 1001
12607; 666000; 3205283833; 36970; 2000000; -36970; 2944;  413; 5171; -713; 100; 1573912863; 0; 1; 1; 0; 1001
12608; 666000; 3206278017; 31154; 2000000; -31154; 2944;  383; 4452; -941; 100; 1573912863; 0; 1; 1; 0; 1001
12609; 666000; 3207205355; 958492; 2000000; 41508; 2944;  356; 3851; -1146; 100; 1573912863; 0; 1; 1; 0; 1001
12610; 666000; 3208239247; 992384; 2000000; 7616; 3528;  341; 3547; -1331; 100; 1573912863; 0; 1; 1; 0; 1001
12611; 666000; 3209245114; 998251; 2000000; 1749; 3305;  276; 2338; -1497; 100; 1573912863; 0; 1; 1; 0; 1001
12612; 666000; 3210229792; 982929; 2000000; 17071; 3305;  220; 1503; -1647; 100; 1573912863; 0; 1; 1; 0; 1001
12613; 666000; 3211236263; 989400; 2000000; 10600; 3305;  170; 916; -1782; 91; 1573912863; 0; 1; 1; 0; 1001
12614; 666000; 3212222545; 975682; 2000000; 24318; 5931;  115; 497; -1903; 49; 1573912863; 0; 1; 1; 0; 1001
12615; 666000; 3213246013; 999150; 2000000; 850; 5931;  67; 234; -2012; 23; 1573912863; 0; 1; 1; 0; 1001
12616; 666000; 3214244094; 997231; 2000000; 2769; 5535;  19; 101; -2110; 10; 1573912863; 0; 1; 1; 0; 1001
12617; 666000; 3215213830; 966967; 2000000; 33033; 5535;  49; 161; -2199; 16; 1573912863; 0; 1; 1; 0; 1001
12618; 666000; 3216216273; 969410; 2000000; 30590; 5535;  75; 257; -2279; 25; 1573912863; 0; 1; 1; 0; 1001
12619; 666000; 3217200127; 953264; 2000000; 46736; 10685;  163; 987; -2351; 98; 1573912863; 0; 1; 1; 0; 1001
12620; 666000; 3218227045; 980182; 2000000; 19818; 10685;  232; 1804; -2415; 100; 1573912863; 0; 1; 1; 0; 1001
12621; 666000; 3219225017; 978154; 2000000; 21846; 10685;  295; 2800; -2473; 100; 1573912863; 0; 1; 1; 0; 1001
12622; 666000; 3220230388; 983525; 2000000; 16475; 11408;  359; 4069; -2525; 100; 1573912863; 0; 1; 1; 0; 1001
12623; 666000; 3221284660; 37797; 2000000; -37797; 11408;  415; 5369; -2572; 100; 1573912863; 0; 1; 1; 0; 1001
12624; 666000; 3222281358; 34495; 2000000; -34495; 11408;  432; 5801; -2614; 100; 1573912863; 0; 1; 1; 0; 1001
12625; 666000; 3223279698; 32835; 2000000; -32835; 5877;  377; 4355; -2652; 100; 1573912863; 0; 1; 1; 0; 1001
12626; 666000; 3224232659; 985796; 2000000; 14204; 5877;  334; 3437; -2686; 100; 1573912863; 0; 1; 1; 0; 1001
12627; 666000; 3225232082; 985219; 2000000; 14781; 5877;  296; 2719; -2717; 100; 1573912863; 0; 1; 1; 0; 1001
12628; 666000; 3226280327; 33464; 2000000; -33464; 959;  202; 1216; -2745; 100; 1573912863; 0; 1; 1; 0; 1001
12629; 666000; 3227281354; 34491; 2000000; -34491; 959;  55; 82; -2770; 8; 1573912863; 0; 1; 1; 0; 1001
12630; 666000; 3228231123; 984260; 500000; 15740; 959;  -72; -164; -2193; -16; 1573912863; 0; 1; 1; 0; 1001
12631; 666000; 3229236512; 989649; 500000; 10351; 2133;  -170; -846; -1673; -84; 1573912863; 0; 1; 1; 0; 1001
12632; 666000; 3230233626; 986763; 500000; 13237; 2133;  -265; -2080; -1205; -100; 1573912863; 0; 1; 1; 0; 1001
12633; 666000; 3231234820; 987957; 500000; 12043; 2133;  -347; -3581; -784; -100; 1573912863; 0; 1; 1; 0; 1001
12634; 666000; 3232220698; 973835; 500000; 26165; 5137;  -382; -4282; -405; -100; 1573912863; 0; 1; 1; 0; 1001
12635; 666000; 3233226527; 979664; 500000; 20336; 5137;  -344; -3451; -64; -100; 1573912863; 0; 1; 1; 0; 1001
12636; 666000; 3234230994; 984131; 500000; 15869; 5137;  -310; -2780; 243; -100; 1573912863; 0; 1; 1; 0; 1001
12637; 666000; 3235248935; 2072; 500000; -2072; 4235;  -292; -2470; 518; -100; 1573912863; 0; 1; 1; 0; 1001
12638; 666000; 3236248919; 2056; 500000; -2056; 4235;  -214; -1284; 766; -100; 1573912863; 0; 1; 1; 0; 1001
12639; 666000; 3237217555; 970692; 500000; 29308; 4235;  -146; -547; 989; -54; 1573912863; 0; 1; 1; 0; 1001
12640; 666000; 3238228771; 981908; 500000; 18092; 5967;  -65; 2; 590; 0; 1573912863; 0; 1; 1; 0; 1001
12641; 666000; 3239283528; 36665; 2000000; -36665; 5967;  -9; 122; 231; 12; 1573912863; 0; 1; 1; 0; 1001
12642; 666000; 3240250322; 3459; 2000000; -3459; 5967;  39; 167; -93; 16; 1573912863; 0; 1; 1; 0; 1001
12643; 666000; 3241281925; 35062; 2000000; -35062; 838;  18; 25; -383; 2; 1573912863; 0; 1; 1; 0; 1001
12644; 666000; 3242285343; 38480; 500000; -38480; 838;  -37; -28; -44; -2; 1573912863; 0; 1; 1; 0; 1001
12645; 666000; 3243280846; 33983; 500000; -33983; 838;  -86; -205; 261; -20; 1573912863; 0; 1; 1; 0; 1001
12646; 666000; 3244206580; 959717; 500000; 40283; 5768;  -67; -16; 534; -1; 1573912863; 0; 1; 1; 0; 1001
12647; 666000; 3245223518; 976655; 2000000; 23345; 5768;  -40; 72; 180; 7; 1573912863; 0; 1; 1; 0; 1001
12648; 666000; 3246218382; 971519; 2000000; 28481; 5768;  -16; 109; -138; 10; 1573912863; 0; 1; 1; 0; 1001
12649; 666000; 3247219841; 972978; 2000000; 27022; 8424;  38; 210; -424; 21; 1573912863; 0; 1; 1; 0; 1001
12650; 666000; 3248228054; 981191; 2000000; 18809; 8424;  64; 287; -681; 28; 1573912863; 0; 1; 1; 0; 1001
12651; 666000; 3249283292; 36429; 2000000; -36429; 8424;  86; 383; -912; 38; 1573912863; 0; 1; 1; 0; 1001
12652; 666000; 3250247410; 547; 2000000; -547; 7302;  92; 390; -1120; 39; 1573912863; 0; 1; 1; 0; 1001
12653; 666000; 3251248675; 1812; 2000000; -1812; 7302;  161; 912; -1308; 91; 1573912863; 0; 1; 1; 0; 1001
12654; 666000; 3252241624; 994761; 2000000; 5239; 7044;  219; 1566; -1477; 100; 1573912863; 0; 1; 1; 0; 1001
12655; 666000; 3253233097; 986234; 2000000; 13766; 7044;  269; 2296; -1629; 100; 1573912863; 0; 1; 1; 0; 1001
12656; 666000; 3254241484; 994621; 2000000; 5379; 6835;  248; 1965; -1766; 100; 1573912863; 0; 1; 1; 0; 1001
12657; 666000; 3255249554; 2691; 2000000; -2691; 6835;  231; 1719; -1889; 100; 1573912863; 0; 1; 1; 0; 1001
12658; 666000; 3256247110; 247; 2000000; -247; 6835;  215; 1504; -2000; 100; 1573912863; 0; 1; 1; 0; 1001
12659; 666000; 3257217358; 970495; 2000000; 29505; 9668;  204; 1421; -2100; 100; 1573912863; 0; 1; 1; 0; 1001
12660; 666000; 3258218236; 971373; 2000000; 28627; 9668;  194; 1301; -2190; 100; 1573912863; 0; 1; 1; 0; 1001
12661; 666000; 3259215238; 968375; 2000000; 31625; 9668;  185; 1198; -2271; 100; 1573912863; 0; 1; 1; 0; 1001
12662; 666000; 3260254664; 7801; 2000000; -7801; 7484;  164; 933; -2343; 93; 1573912863; 0; 1; 1; 0; 1001
12663; 666000; 3261283936; 37073; 2000000; -37073; 7484;  146; 765; -2408; 76; 1573912863; 0; 1; 1; 0; 1001
12664; 666000; 3262287260; 40397; 2000000; -40397; 7484;  133; 656; -2467; 65; 1573912863; 0; 1; 1; 0; 1001
12665; 666000; 3263285108; 38245; 2000000; -38245; 1767;  50; 85; -2520; 8; 1573912863; 0; 1; 1; 0; 1001
12666; 666000; 3264235777; 988914; 2000000; 11086; 1767;  -19; 0; -1968; 0; 1573912863; 0; 1; 1; 0; 1001
12667; 666000; 3265284049; 37186; 500000; -37186; 1767;  -79; -171; -1471; -17; 1573912863; 0; 1; 1; 0; 1001
12668; 666000; 3266284299; 37436; 500000; -37436; -3133;  -194; -1206; -1023; -100; 1573912863; 0; 1; 1; 0; 1001
12669; 666000; 3267284632; 37769; 500000; -37769; -3133;  -330; -3339; -620; -100; 1573912863; 0; 1; 1; 0; 1001
12670; 666000; 3268233825; 986962; 500000; 13038; -3133;  -448; -6089; -258; -100; 1573912863; 0; 1; 1; 0; 1001
12671; 666000; 3269206569; 959706; 500000; 40294; 2295;  -484; -6984; 68; -100; 1573912863; 0; 1; 1; 0; 1001
12672; 666000; 3270237367; 990504; 500000; 9496; 2295;  -489; -7127; 361; -100; 1573912863; 0; 1; 1; 0; 1001
12673; 666000; 3271229100; 982237; 500000; 17763; 2295;  -492; -7212; 624; -100; 1573912863; 0; 1; 1; 0; 1001
12674; 666000; 3272233665; 986802; 500000; 13198; 3657;  -479; -6803; 861; -100; 1573912863; 0; 1; 1; 0; 1001
12675; 666000; 3273228073; 981210; 500000; 18790; 3657;  -395; -4599; 1074; -100; 1573912863; 0; 1; 1; 0; 1001
12676; 666000; 3274251228; 4365; 500000; -4365; 3657;  -322; -3026; 1266; -100; 1573912863; 0; 1; 1; 0; 1001
12677; 666000; 3275252589; 5726; 500000; -5726; 2484;  -273; -2173; 1439; -100; 1573912863; 0; 1; 1; 0; 1001
12678; 666000; 3276217723; 970860; 500000; 29140; 2484;  -168; -782; 1595; -78; 1573912863; 0; 1; 1; 0; 1001
12679; 666000; 3277220720; 973857; 500000; 26143; 2484;  -77; -112; 1735; -11; 1573912863; 0; 1; 1; 0; 1001
12680; 666000; 3278207763; 960900; 2000000; 39100; 7061;  59; 263; 1261; 26; 1573912863; 0; 1; 1; 0; 1001
12681; 666000; 3279215674; 968811; 2000000; 31189; 7061;  111; 523; 834; 52; 1573912863; 0; 1; 1; 0; 1001
12682; 666000; 3280237458; 990595; 2000000; 9405; 7354;  161; 933; 450; 93; 1573912863; 0; 1; 1; 0; 1001
12683; 666000; 3281289031; 42168; 2000000; -42168; 7354;  204; 1400; 105; 100; 1573912863; 0; 1; 1; 0; 1001
12684; 666000; 3282285749; 38886; 2000000; -38886; 7354;  224; 1653; -206; 100; 1573912863; 0; 1; 1; 0; 1001
12685; 666000; 3283286907; 40044; 2000000; -40044; 1429;  168; 873; -485; 87; 1573912863; 0; 1; 1; 0; 1001
12686; 666000; 3284238927; 992064; 2000000; 7936; 1429;  119; 448; -736; 44; 1573912863; 0; 1; 1; 0; 1001
12687; 666000; 3285288429; 41566; 2000000; -41566; 1429;  91; 269; -962; 26; 1573912863; 0; 1; 1; 0; 1001
12688; 666000; 3286286554; 39691; 500000; -39691; -3711;  2; -83; -565; -8; 1573912863; 0; 1; 1; 0; 1001
12689; 666000; 3287287119; 40256; 500000; -40256; -3711;  -75; -248; -208; -24; 1573912863; 0; 1; 1; 0; 1001
12690; 666000; 3288246581; 999718; 500000; 282; -3211;  -194; -1195; 113; -100; 1573912863; 0; 1; 1; 0; 1001
12691; 666000; 3289285895; 39032; 500000; -39032; -3211;  -298; -2727; 401; -100; 1573912863; 0; 1; 1; 0; 1001
12692; 666000; 3290252955; 6092; 500000; -6092; -3571;  -397; -4795; 660; -100; 1573912863; 0; 1; 1; 0; 1001
12693; 666000; 3291254161; 7298; 500000; -7298; -4036;  -490; -7277; 894; -100; 1573912863; 0; 1; 1; 0; 1001
12694; 666000; 3292241130; 994267; 500000; 5733; -4036;  -571; -9853; 1104; -100; 1573912863; 0; 1; 1; 0; 1001
12695; 666000; 3293230697; 983834; 500000; 16166; -4036;  -568; -9748; 1293; -100; 1573912863; 0; 1; 1; 0; 1001
12696; 666000; 3294229816; 982953; 500000; 17047; -1400;  -532; -8505; 1463; -100; 1573912863; 0; 1; 1; 0; 1001
12697; 666000; 3295253206; 6343; 500000; -6343; -2017;  -508; -7767; 1616; -100; 1573912863; 0; 1; 1; 0; 1001
12698; 666000; 3296255761; 8898; 500000; -8898; -2017;  -424; -5417; 1754; -100; 1573912863; 0; 1; 1; 0; 1001
12699; 666000; 3297223849; 976986; 500000; 23014; -2017;  -349; -3676; 1878; -100; 1573912863; 0; 1; 1; 0; 1001
12700; 666000; 3298205049; 958186; 500000; 41814; 3461;  -222; -1390; 1990; -100; 1573912863; 0; 1; 1; 0; 1001
12701; 666000; 3299251941; 5078; 500000; -5078; 3461;  -111; -280; 2091; -28; 1573912863; 0; 1; 1; 0; 1001
12702; 666000; 3300255128; 8265; 2000000; -8265; 3461;  -9; 87; 1581; 8; 1573912863; 0; 1; 1; 0; 1001
12703; 666000; 3301289302; 42439; 500000; -42439; -2276;  13; -24; 1722; -2; 1573912863; 0; 1; 1; 0; 1001
12704; 666000; 3302289927; 43064; 500000; -43064; -2276;  33; 4; 1249; 0; 1573912863; 0; 1; 1; 0; 1001
12705; 666000; 3303291593; 44730; 2000000; -44730; -2276;  51; 45; 824; 4; 1573912863; 0; 1; 1; 0; 1001
12706; 666000; 3304242040; 995177; 2000000; 4823; -1388;  45; 41; 441; 4; 1573912863; 0; 1; 1; 0; 1001
12707; 666000; 3305291449; 44586; 2000000; -44586; -1388;  47; 42; 96; 4; 1573912863; 0; 1; 1; 0; 1001
12708; 666000; 3306289440; 42577; 2000000; -42577; -1388;  49; 45; -214; 4; 1573912863; 0; 1; 1; 0; 1001
12709; 666000; 3307288354; 41491; 500000; -41491; -6400;  -11; -133; 108; -13; 1573912863; 0; 1; 1; 0; 1001
12710; 666000; 3308250124; 3261; 500000; -3261; -6007;  -128; -610; 397; -61; 1573912863; 0; 1; 1; 0; 1001
12711; 666000; 3309255558; 8695; 500000; -8695; -6343;  -234; -1765; 657; -100; 1573912863; 0; 1; 1; 0; 1001
12712; 666000; 3310247320; 457; 500000; -457; -6343;  -328; -3347; 891; -100; 1573912863; 0; 1; 1; 0; 1001
12713; 666000; 3311237040; 990177; 500000; 9823; -6343;  -337; -3525; 1101; -100; 1573912863; 0; 1; 1; 0; 1001
12714; 666000; 3312237595; 990732; 500000; 9268; -4391;  -322; -3187; 1290; -100; 1573912863; 0; 1; 1; 0; 1001
12715; 666000; 3313233750; 986887; 500000; 13113; -4391;  -308; -2920; 1461; -100; 1573912863; 0; 1; 1; 0; 1001
12716; 666000; 3314255131; 8268; 500000; -8268; -4875;  -313; -3021; 1614; -100; 1573912863; 0; 1; 1; 0; 1001
12717; 666000; 3315253681; 6818; 500000; -6818; -5117;  -320; -3158; 1752; -100; 1573912863; 0; 1; 1; 0; 1001
12718; 666000; 3316220962; 974099; 500000; 25901; -5117;  -327; -3292; 1876; -100; 1573912863; 0; 1; 1; 0; 1001
12719; 666000; 3317224346; 977483; 500000; 22517; -5117;  -270; -2270; 1988; -100; 1573912863; 0; 1; 1; 0; 1001
12720; 666000; 3318226088; 979225; 500000; 20775; -1880;  -184; -1033; 2089; -100; 1573912863; 0; 1; 1; 0; 1001
12721; 666000; 3319291921; 45058; 500000; -45058; -1880;  -105; -347; 2180; -34; 1573912863; 0; 1; 1; 0; 1001
12722; 666000; 3320260474; 13611; 500000; -13611; -1880;  -36; -54; 2262; -5; 1573912863; 0; 1; 1; 0; 1001
12723; 666000; 3321293078; 46215; 500000; -46215; -7421;  -45; -186; 2335; -18; 1573912863; 0; 1; 1; 0; 1001
12724; 666000; 3322289255; 42392; 500000; -42392; -7421;  -77; -302; 2401; -30; 1573912863; 0; 1; 1; 0; 1001
12725; 666000; 3323249244; 2381; 500000; -2381; -7421;  -105; -455; 2460; -45; 1573912863; 0; 1; 1; 0; 1001
12726; 666000; 3324240020; 993157; 500000; 6843; -5638;  -102; -400; 2514; -40; 1573912863; 0; 1; 1; 0; 1001
12727; 666000; 3325294005; 47142; 500000; -47142; -5638;  -95; -358; 2562; -35; 1573912863; 0; 1; 1; 0; 1001
12728; 666000; 3326289654; 42791; 500000; -42791; -5638;  -90; -330; 2605; -33; 1573912863; 0; 1; 1; 0; 1001
12729; 666000; 3327290179; 43316; 500000; -43316; -10347;  -144; -802; 2644; -80; 1573912863; 0; 1; 1; 0; 1001
12730; 666000; 3328250798; 3935; 500000; -3935; -10347;  -232; -1795; 2679; -100; 1573912863; 0; 1; 1; 0; 1001
12731; 666000; 3329257276; 10413; 500000; -10413; -10355;  -309; -3044; 2711; -100; 1573912863; 0; 1; 1; 0; 1001
12732; 666000; 3330240362; 993499; 500000; 6501; -10355;  -376; -4421; 2739; -100; 1573912863; 0; 1; 1; 0; 1001
12733; 666000; 3331248314; 1451; 500000; -1451; -10355;  -365; -4176; 2765; -100; 1573912863; 0; 1; 1; 0; 1001
12734; 666000; 3332256384; 9521; 500000; -9521; -10250;  -355; -3958; 2788; -100; 1573912863; 0; 1; 1; 0; 1001
12735; 666000; 3333236905; 990042; 500000; 9958; -10250;  -346; -3768; 2809; -100; 1573912863; 0; 1; 1; 0; 1001
12736; 666000; 3334258525; 11662; 500000; -11662; -10426;  -362; -4111; 2828; -100; 1573912863; 0; 1; 1; 0; 1001
12737; 666000; 3335228045; 981182; 500000; 18818; -10426;  -377; -4444; 2845; -100; 1573912863; 0; 1; 1; 0; 1001
12738; 666000; 3336221353; 974490; 500000; 25510; -10426;  -389; -4719; 2860; -100; 1573912863; 0; 1; 1; 0; 1001
12739; 666000; 3337263836; 16973; 500000; -16973; -11244;  -352; -3913; 2874; -100; 1573912863; 0; 1; 1; 0; 1001
12740; 666000; 3338238787; 991924; 500000; 8076; -11244;  -319; -3248; 2886; -100; 1573912863; 0; 1; 1; 0; 1001
